settlement_date,settlement_period,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,is_holiday,DATETIME,GAS,COAL,NUCLEAR,WIND,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc,total_embedded_generation,total_interconnector_flow
2009-01-01,24.5,37277.520833333336,38528.395833333336,33527.729166666664,65.66666666666667,1403.0,0.0,0.0,0.0,539.8541666666666,1702.4583333333333,0.0,0.0,-107.91666666666667,0.0,0.0,1.0,2009-01-01 11:45:00.000000000,11054.729166666666,17170.916666666668,6984.375,124.16666666666667,309.1666666666667,1797.0833333333333,0.0,0.0,0.0,389.3333333333333,37829.833333333336,541.8125,7417.791666666667,7417.791666666667,433.375,28225.645833333332,28.985416666666666,45.31875,18.78125,0.3520833333333333,0.8125,4.858333333333333,0.0,0.0,0.0,0.90625,100.0,19.943749999999998,19.943749999999998,1.1500000000000001,74.30624999999999,65.66666666666667,1594.5416666666667
2009-01-02,24.5,40015.020833333336,41133.458333333336,36087.083333333336,292.3958333333333,1403.0,0.0,0.0,5.354166666666667,391.5,468.2708333333333,0.0,0.0,-78.29166666666667,0.0,0.0,0.0,2009-01-02 11:45:00.000000000,14397.083333333334,19149.145833333332,6398.958333333333,85.20833333333333,322.2708333333333,522.375,0.0,0.0,0.0,420.6666666666667,41295.645833333336,571.9375,6806.354166666667,6806.354166666667,407.4375,33546.229166666664,34.41458333333333,46.489583333333336,15.90625,0.23124999999999998,0.7625000000000001,1.3083333333333333,0.0,0.0,0.0,0.8916666666666666,100.0,16.881249999999998,16.881249999999998,0.9874999999999999,80.90625,292.3958333333333,389.9791666666667
2009-01-03,24.5,39535.229166666664,40667.791666666664,35530.1875,185.375,1403.0,0.0,0.0,3.1458333333333335,441.9583333333333,612.3541666666666,0.0,0.0,-82.375,0.0,0.0,0.0,2009-01-03 11:45:00.000000000,15169.854166666666,18233.145833333332,5798.3125,192.85416666666666,356.1458333333333,625.5416666666666,0.0,0.0,0.0,423.0,40798.875,566.75,6347.25,6347.25,549.0416666666666,33403.0,37.047916666666666,44.800000000000004,14.452083333333334,0.46249999999999997,0.8583333333333334,1.4729166666666667,0.0,0.0,0.0,0.9145833333333333,100.0,15.768749999999999,15.768749999999999,1.3083333333333333,81.84583333333333,185.375,529.9791666666666
2009-01-04,24.5,39820.979166666664,41013.958333333336,35889.770833333336,330.3541666666667,1403.0,0.0,0.0,4.625,474.1041666666667,377.875,0.0,0.0,-75.47916666666667,0.0,0.0,0.0,2009-01-04 11:45:00.000000000,16324.020833333334,17956.145833333332,5468.229166666667,159.95833333333334,339.2708333333333,421.0416666666667,0.0,0.0,0.0,499.5,41168.166666666664,565.9375,5967.4375,5967.4375,499.1875,34280.166666666664,39.62291666666667,43.677083333333336,13.518749999999999,0.41250000000000003,0.8125,0.8958333333333334,0.0,0.0,0.0,1.0687499999999999,100.0,14.731250000000001,14.731250000000001,1.2166666666666666,83.31041666666667,330.3541666666667,302.3958333333333
2009-01-05,24.5,45450.958333333336,47322.3125,41006.854166666664,508.9166666666667,1403.0,0.0,0.0,10.125,554.875,-506.2916666666667,0.0,0.0,-93.25,0.0,0.0,0.0,2009-01-05 11:45:00.000000000,19019.166666666668,21411.958333333332,5130.208333333333,170.52083333333334,447.0,110.75,0.0,0.0,0.0,763.3333333333334,47052.895833333336,586.0416666666666,5747.645833333333,5747.645833333333,617.375,40431.125,40.40833333333333,45.510416666666664,11.104166666666666,0.37916666666666665,0.9166666666666666,0.20833333333333334,0.0,0.0,0.0,1.4604166666666665,100.0,12.4125,12.4125,1.2958333333333334,85.92291666666667,508.9166666666667,-599.5416666666666
2009-01-06,24.5,47224.708333333336,49411.5625,42640.1875,252.39583333333334,1403.0,0.0,0.0,5.958333333333333,575.1875,-679.3958333333334,0.0,0.0,-42.791666666666664,0.0,0.0,0.0,2009-01-06 11:45:00.000000000,19037.958333333332,23207.1875,5134.083333333333,361.0208333333333,358.8333333333333,55.479166666666664,0.0,0.0,0.0,490.7083333333333,48645.270833333336,601.6041666666666,5853.916666666667,5853.916666666667,719.875,42245.145833333336,39.104166666666664,47.737500000000004,10.647916666666667,0.74375,0.71875,0.09791666666666667,0.0,0.0,0.0,0.9291666666666667,100.0,12.122916666666667,12.122916666666667,1.4666666666666668,86.85000000000001,252.39583333333334,-722.1875
2009-01-07,24.5,47482.145833333336,49179.583333333336,42878.395833333336,143.6875,1403.0,0.0,0.0,3.4166666666666665,482.2708333333333,-249.22916666666666,0.0,0.0,6.083333333333333,0.0,0.0,0.0,2009-01-07 11:45:00.000000000,18639.25,23298.333333333332,5482.416666666667,111.60416666666667,358.5416666666667,375.7291666666667,0.0,0.0,0.0,497.5416666666667,48763.375,599.75,5952.541666666667,5952.541666666667,470.1875,41937.583333333336,38.15625,47.887499999999996,11.362499999999999,0.22916666666666666,0.7208333333333333,0.6854166666666667,0.0,0.0,0.0,0.9354166666666667,100.0,12.308333333333332,12.308333333333332,0.9583333333333334,86.06041666666665,143.6875,-243.14583333333334
2009-01-08,24.5,46168.25,48029.958333333336,41786.541666666664,197.25,1403.0,0.0,0.0,0.0,471.7083333333333,-473.875,0.0,0.0,-26.458333333333332,0.0,0.0,0.0,2009-01-08 11:45:00.000000000,17661.6875,23025.583333333332,5520.729166666667,456.7708333333333,337.0,290.7083333333333,0.0,0.0,0.0,427.5416666666667,47720.041666666664,599.0,6314.541666666667,6314.541666666667,793.8333333333334,40687.270833333336,36.91041666666667,48.35833333333333,11.716666666666667,0.9562499999999999,0.7062499999999999,0.5354166666666667,0.0,0.0,0.0,0.8208333333333333,100.0,13.36875,13.36875,1.6645833333333335,85.27083333333333,197.25,-500.3333333333333
2009-01-09,24.5,45964.291666666664,48309.708333333336,41639.3125,266.1458333333333,1403.0,0.0,0.0,0.0,456.8958333333333,-1029.9583333333333,0.0,0.0,-109.47916666666667,0.0,0.0,0.0,2009-01-09 11:45:00.000000000,17731.604166666668,23281.979166666668,5230.625,575.7708333333334,389.875,50.729166666666664,0.0,0.0,0.0,425.6666666666667,47686.208333333336,604.8125,6196.291666666667,6196.291666666667,965.5625,41013.583333333336,37.020833333333336,48.9625,11.081249999999999,1.2020833333333334,0.7958333333333334,0.09791666666666667,0.0,0.0,0.0,0.8250000000000001,100.0,13.091666666666667,13.091666666666667,2.0124999999999997,85.98541666666667,266.1458333333333,-1139.4375
2009-01-10,24.5,42028.25,43654.6875,38102.083333333336,742.7083333333334,1403.0,0.0,0.0,0.0,407.1666666666667,-378.9583333333333,0.0,0.0,-107.66666666666667,0.0,0.0,0.0,2009-01-10 11:45:00.000000000,15408.666666666666,20919.125,5584.791666666667,1277.6666666666667,431.75,133.0,0.0,0.0,0.0,431.2083333333333,44186.25,582.5625,7294.1875,7294.1875,1709.375,36327.791666666664,34.62291666666667,47.59583333333333,12.735416666666666,2.9,0.9604166666666667,0.26875,0.0,0.0,0.0,0.9,100.0,16.610416666666666,16.610416666666666,3.875,82.21249999999999,742.7083333333334,-486.625
2009-01-11,24.5,39155.541666666664,40793.583333333336,35415.916666666664,1069.7083333333333,1403.0,0.0,0.0,0.0,453.7083333333333,-257.3541666666667,0.0,0.0,-155.25,0.0,0.0,0.0,2009-01-11 11:45:00.000000000,13949.166666666666,19226.354166666668,5442.145833333333,1325.5208333333333,608.1666666666666,48.729166666666664,0.0,0.0,0.0,398.4166666666667,40998.479166666664,573.3333333333334,7375.770833333333,7375.770833333333,1933.6875,33175.520833333336,33.833333333333336,46.94375,13.49375,3.2770833333333336,1.46875,0.11458333333333333,0.0,0.0,0.0,0.8708333333333332,100.0,18.245833333333334,18.245833333333334,4.745833333333334,80.78541666666666,1069.7083333333333,-412.6041666666667
2009-01-12,24.5,43611.625,45563.166666666664,39521.833333333336,990.4375,1403.0,0.0,0.0,0.0,385.75,-768.3333333333334,0.0,0.0,-92.5625,0.0,0.0,0.0,2009-01-12 11:45:00.000000000,16783.708333333332,20758.458333333332,5747.020833333333,976.8958333333334,702.2083333333334,121.95833333333333,0.0,0.0,0.0,526.0833333333334,45616.375,571.125,7426.208333333333,7426.208333333333,1679.125,37542.166666666664,36.53541666666667,45.57916666666667,12.85,2.2375,1.53125,0.22708333333333333,0.0,0.0,0.0,1.0270833333333333,100.0,16.625,16.625,3.775,82.11041666666667,990.4375,-860.8958333333334
2009-01-13,24.5,43775.4375,46065.520833333336,39499.333333333336,316.9166666666667,1403.0,0.0,0.0,0.0,475.6041666666667,-970.6458333333334,0.0,0.0,-164.875,0.0,0.0,0.0,2009-01-13 11:45:00.000000000,16228.729166666666,22508.3125,5865.375,140.20833333333334,713.1458333333334,83.08333333333333,0.0,0.0,0.0,480.875,46019.770833333336,598.3958333333334,6718.75,6718.75,853.3541666666666,38737.041666666664,34.952083333333334,49.16041666666666,12.933333333333332,0.33125,1.5374999999999999,0.15208333333333332,0.0,0.0,0.0,0.9395833333333333,100.0,14.808333333333332,14.808333333333332,1.8729166666666668,84.10208333333334,316.9166666666667,-1135.5208333333333
2009-01-14,24.5,44813.3125,47131.895833333336,40414.708333333336,369.5208333333333,1403.0,0.0,0.0,1.4791666666666667,502.4375,-1071.0833333333333,0.0,0.0,-117.02083333333333,0.0,0.0,0.0,2009-01-14 11:45:00.000000000,16919.375,22656.270833333332,5689.583333333333,382.3125,680.125,29.625,0.0,0.0,0.0,594.7083333333334,46952.0,595.6041666666666,6752.041666666667,6752.041666666667,1062.4375,39575.645833333336,35.704166666666666,48.52916666666667,12.316666666666668,0.7770833333333332,1.4437499999999999,0.05416666666666667,0.0,0.0,0.0,1.1541666666666666,100.0,14.545833333333334,14.545833333333334,2.225,84.24791666666667,369.5208333333333,-1188.1041666666667
2009-01-15,24.5,43849.604166666664,46286.3125,39647.166666666664,980.4791666666666,1403.0,0.0,0.0,0.0,525.3125,-1199.5416666666667,0.0,0.0,-91.8125,0.0,0.0,0.0,2009-01-15 11:45:00.000000000,16495.020833333332,21770.895833333332,5516.833333333333,1145.3541666666667,664.1875,7.291666666666667,0.0,0.0,0.0,401.875,46001.5,586.5833333333334,7326.354166666667,7326.354166666667,1809.5416666666667,38265.916666666664,35.41041666666667,47.68333333333334,12.15,2.4979166666666663,1.4333333333333333,0.008333333333333333,0.0,0.0,0.0,0.8020833333333334,100.0,16.097916666666666,16.097916666666666,3.9333333333333336,83.08749999999999,980.4791666666666,-1291.3541666666667
2009-01-16,24.5,42480.6875,44067.145833333336,38468.458333333336,900.4791666666666,1403.0,0.0,0.0,0.0,399.4791666666667,-251.08333333333334,0.0,0.0,-80.27083333333333,0.0,0.0,0.0,2009-01-16 11:45:00.000000000,14816.104166666666,21487.229166666668,5406.166666666667,755.8541666666666,769.25,256.5208333333333,0.0,0.0,0.0,453.3333333333333,43944.458333333336,592.7708333333334,6931.291666666667,6931.291666666667,1525.1458333333333,36303.333333333336,33.36666666666667,49.208333333333336,12.50625,1.7020833333333334,1.7395833333333333,0.5416666666666666,0.0,0.0,0.0,0.9416666666666668,100.0,15.935416666666667,15.935416666666667,3.439583333333333,82.56666666666666,900.4791666666666,-331.3541666666667
