timestamp,settlement_period,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,is_holiday,DATETIME,GAS,COAL,NUCLEAR,WIND,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc,total_embedded_generation,total_interconnector_flow
31/05/2021,24.5,26418.52016,27652.48858,23982.43347,1393.456317,6527,1920.53629,13080,0.033602151,191.7439516,1647.374328,643.4401882,0.067876344,-217.280914,-180.843414,878.1942204,0.064516129,45:00.0,12311.44422,231.5047043,4561.02957,5785.557124,285.828629,3328.795699,2236.686828,190.8575269,2007.999328,164.516129,31104.2164,178.2076613,14877.10215,12640.41667,8079.386425,12542.94825,39.64153226,0.69952957,15.16330645,18.54610215,0.900806452,10.92365591,7.247446237,0.61155914,5.788104839,0.480107527,100,47.6421371,40.39657258,25.23447581,40.34092742,3313.992608,2770.952285
30/06/2021,24.5,24992.96736,25999.29931,22795.73056,1165.854861,6527,2116.915972,13080,0.020833333,189.3486111,1565.032639,824.1972222,503.8902778,-140.6881944,-81.44027778,817.1597222,0,45:00.0,10478.41458,256.4638889,5312.167361,4647.475694,163.2715278,3807.890278,2203.349306,184.9840278,2226.215972,171.9722222,29452.20625,169.8305556,14552.48125,12349.13403,7036.966667,10734.87708,35.35125,0.823472222,18.65944444,16.07798611,0.538680556,13.07006944,7.671944444,0.623472222,6.651944444,0.532777778,100,49.598125,41.92791667,23.26993056,36.17534722,3282.770833,3488.151389
31/07/2021,24.5,25058.62097,26373.50538,22736.8871,788.7741935,6527,2075.280914,13080,0.072580645,197.5685484,1788.383737,742.5369624,829.4798387,-288.2016129,-325.2110215,895.9979839,0,45:00.0,11903.07863,634.1169355,4431.861559,3410.216398,140.6431452,4282.538978,2155.198253,222.4307796,2181.873656,172.5067204,29534.46169,205.8615591,12319.78831,10164.58871,5732.732527,12537.19489,40.22795699,2.097647849,15.47547043,11.87977151,0.463037634,14.71982527,7.418212366,0.742540323,6.445497312,0.526612903,100,41.68044355,34.26283602,18.78649194,42.32741935,2864.055108,3642.985887
31/08/2021,24.5,24729.49731,25734.15927,22420.82527,1181.881048,6527,1606.206989,13080,0,176.3030914,1665.603495,843.4139785,779.1727151,-156.0423387,-64.14045699,849.4879032,0.032258065,45:00.0,10246.86962,435.7311828,4431.59879,5371.96371,176.7540323,4259.831317,1751.354839,214.3333333,1691.258737,154.2728495,28733.96707,179.405914,13422.92944,11671.57258,7239.977151,10682.60148,35.3234543,1.484543011,15.94643817,19.14569892,0.596908602,14.91579301,6.225873656,0.731317204,5.145833333,0.479905914,100,47.06216398,40.83534946,24.88931452,36.80887097,2788.088038,3917.495296
30/09/2021,24.5,26004.29167,27044.33194,23627.72361,1183.74375,6527,1403.43125,13080,0,240.6923611,670.0798611,827.7152778,721.0791667,-134.4826389,-46.63194444,744.4902778,0,45:00.0,12303.05,498.5659722,4871.372917,5319.867361,169.1979167,3113.097222,1541.394444,264.9944444,1476.071528,214.9027778,29772.51597,202.0854167,13377.90278,11836.50694,6965.136806,12801.61597,40.98458333,1.654027778,16.92277778,18.16041667,0.549305556,10.58736111,5.335694444,0.844027778,4.323819444,0.634375,100,45.29229167,39.95986111,23.03416667,42.63694444,2587.175,2782.25
31/10/2021,24.5,27258.55309,28495.40793,25106.53293,2036.022849,6527,887.7956989,13080,0,239.1458333,56.74663978,539.0194892,670.9912634,-86.37231183,-48.97110215,754.5766129,0,45:00.0,9775.846774,166.327957,4519.501344,9942.942204,516.7936828,3035.046371,2129.288306,179.000672,935.3944892,216.9650538,31417.11223,147.6760753,18043.91935,15914.6297,11395.13038,9942.175403,30.23380376,0.481451613,14.87022849,32.21666667,1.643346774,9.817473118,6.963373656,0.553360215,2.615322581,0.601008065,100,58.31068548,51.34630376,36.47466398,30.71485215,2923.818548,1885.990591
30/11/2021,24.5,31179.77917,33059.79722,28790.80694,2002.126389,6527,562.3215278,13080,0,269.3631944,-92.72986111,-94.40763889,732.1513889,-39.64305556,12.83472222,441.2048611,0,45:00.0,12953.6125,748.6409722,5625.388889,9625.670139,641.2930556,2610.345139,2356.992361,215.7888889,586.2618056,241.6277778,35605.62361,180.9458333,18835.60833,16478.61667,10853.22708,13702.25278,35.054375,1.99,16.36361111,27.78958333,1.813472222,7.573194444,6.783611111,0.581944444,1.464513889,0.582291667,100,54.21611111,47.43173611,31.06895833,37.04611111,2564.447917,959.4104167
31/12/2021,24.5,32017.90524,33778.60282,29224.17742,1918.778898,6527,248.499328,13080,0,288.3474462,-82.81182796,-127.6229839,797.9831989,144.250672,132.3951613,689.8057796,0.064516129,45:00.0,13270.88844,756.7755376,5719.572581,9285.814516,524.1364247,2997.561156,2592.902554,203.3965054,261.1196237,264.5887097,35876.75269,185.452957,18383.54906,15790.64785,10071.06989,14027.66331,35.60705645,1.918010753,16.61370968,26.54939516,1.42641129,8.683266129,7.382862903,0.540188172,0.631115591,0.64422043,100,52.60369624,45.22258065,28.60907258,37.52587366,2167.278226,1554
31/01/2022,24.5,32762.60013,34562.52755,30281.89651,2040.637097,6527,521.3931452,13681.19422,0,331.1935484,11.13373656,55.86021505,600.1888441,68.96169355,102.8521505,635.0369624,0.032258065,45:00.0,13874.18414,758.5073925,5501.43414,10179.19758,475.7916667,2896.19086,2313.051075,252.7977151,532.7956989,308.686828,37092.63978,182.9146505,19002.27151,16689.21909,11187.78495,14632.6922,36.06572581,1.925,15.38272849,28.48158602,1.264180108,7.906384409,6.318817204,0.651478495,1.264045699,0.737096774,100,52.71223118,46.3938172,31.01034946,37.99133065,2562.030242,1474.033602
28/02/2022,24.5,30422.25074,31893.31324,28145.84077,3235.296875,6533.392113,829.9233631,13710.78571,0,281.7313988,127.3519345,168.9561012,743.8720238,92.06547619,159.9159226,732.1153274,0,45:00.0,7727.12128,989.6741071,5106.476935,14495.57143,662.7998512,3521.828125,2117.846726,232.1227679,850.4278274,262.5297619,35966.39955,126.2708333,23233.12426,21115.27679,16008.79985,8716.795387,20.53162202,2.628943452,14.57418155,41.24255952,1.845535714,9.890922619,5.88891369,0.640625,2.12328869,0.634151786,100,65.67433036,59.78563988,45.21212798,23.16183036,4065.220238,2024.276786
31/03/2022,24.46904441,29263.35061,30819.96433,26643.2389,1667.182369,6545.917227,1573.24428,13747.4253,0.125841184,232.4804845,32.55114401,-49.95962315,779.2658143,-52.4602961,20.72207268,650.6877524,0,22:45.1,12178.78668,873.3559892,5681.814939,7885.863392,477.4973082,3115.190444,1857.477793,206.013459,1614.084118,211.025572,34101.11978,185.1736205,17516.73822,15659.26312,9977.446837,13052.14132,35.65693136,2.380888291,17.13647376,23.19084791,1.385598923,9.322341857,5.474899058,0.594212651,4.310699865,0.548317631,100,51.49784657,46.02335128,28.88438762,38.03559892,3240.426649,1380.806864
30/04/2022,24.5,25971.95486,28401.84028,23614.7,1578.259028,6545,2045.530556,13787.10972,0.023611111,208.48125,-399.6277778,-474.9868056,207.6326389,-56.56875,0,331.1465278,0.066666667,45:00.0,12794.80139,335.0104167,5467.491667,7489.477778,274.04375,1648.221528,1629.466667,235.7541667,2106.004861,182.3208333,32162.59444,179.7805556,16966.48542,15337.01875,9869.525694,13129.81111,39.55666667,0.949375,17.50034722,23.63159722,0.846875,5.168333333,5.110902778,0.729513889,5.978402778,0.530277778,100,53.06548611,47.95805556,30.45701389,40.50520833,3623.789583,-392.4041667
31/05/2022,24.5,23845.99731,27788.60013,21869.32997,1642.809812,6545,2101.597446,13834.25538,0,230.9939516,-691.6908602,-798.547043,-325.8682796,61.29032258,33.41599462,-408.8689516,0.032258065,45:00.0,13748.59543,9.66733871,5470.331989,7705.495296,302.5537634,763.2600806,1070.842742,269.6922043,2169.233871,216.9650538,31726.63844,182.250672,16718.46035,15647.61694,10177.28495,13758.26277,43.5813172,0.026276882,17.59912634,24.3422043,0.955712366,2.453293011,3.309475806,0.842741935,6.236626344,0.648790323,100,52.44744624,49.13622312,31.53649194,43.60793011,3744.407258,-2130.268817
30/06/2022,24.5,22853.75139,26975.94167,20893.21389,1500.509722,6545,2401.083333,13860.09722,0,162.13125,-720.8958333,-706.9618056,-121.1277778,35.34166667,50.15277778,-472.1430556,0.066666667,45:00.0,12923.59931,119.2645833,5746.029861,6562.939583,263.5027778,992.3395833,1474.969444,320.6659722,2487.772222,157.6888889,31048.77014,181.4861111,16535.21389,15060.24444,9314.213889,13042.86458,41.57284722,0.354861111,18.90680556,21.69319444,0.841180556,3.128055556,4.814027778,1.010833333,7.199930556,0.478680556,100,53.45659722,48.64256944,29.73444444,41.92819444,3901.593056,-1935.634028
31/07/2022,24.5,23282.50739,27383.9832,21300.55712,1288.34879,6545,2261.669355,13861,0,180.7849462,-847.0638441,-830.2688172,75.06787634,0.523521505,73.93010753,-206.3521505,0,45:00.0,13575.43952,524.7560484,4772.334677,5924.108199,254.6216398,1428.815188,1826.344758,338.202957,2368.596774,164.3978495,31177.61425,207.6740591,15146.00739,13319.66196,8547.327285,14100.19556,44.01008065,1.682392473,15.60799731,19.15255376,0.802352151,4.436021505,5.869892473,1.065524194,6.876344086,0.496370968,100,48.31061828,42.44012097,26.8313172,45.69354839,3550.018145,-1734.163306
31/08/2022,24.5,23332.89785,26643.75739,21229.18078,1078.851478,6545,2162.467742,13861,0,187.0880376,-457.8629032,-544.7977151,66.7452957,52.30510753,96.69018817,24.43212366,0.032258065,45:00.0,14292.10013,260.7352151,4507.269489,4770.971102,188.4643817,1347.728495,1865.612231,379.2997312,2282.834005,164.7768817,30059.78898,218.7983871,13615.14919,11749.53831,7242.271505,14552.83535,48.12022849,0.856922043,15.35658602,15.7561828,0.62016129,4.404502688,6.256115591,1.247446237,6.858333333,0.523655914,100,44.84717742,38.59133065,23.23380376,48.97620968,3241.31922,-762.4879032
30/09/2022,24.5,24102.89653,28506.94653,22046.31111,1447.552083,6545,1453.774306,13861,0,170.9354167,-371.7430556,-814.7180556,-142.8465278,14.59444444,71.41805556,-276.9659722,0.033333333,45:00.0,13757.47778,746.2,4560.349306,7637.256944,146.3513889,744.3111111,1993.419444,324.24375,1549.201389,177.8875,31636.70139,209.6458333,15886.57847,13893.15903,9332.8125,14503.67639,43.25458333,2.353958333,14.755,24.44444444,0.449513889,2.450416667,6.340694444,0.987222222,4.454861111,0.508888889,100,50.44368056,44.10555556,29.35145833,45.61,2901.326389,-1520.261111
31/10/2022,24.5,24704.35148,28515.95968,22775.20901,2086.415323,6545,1108.514785,13861,0,204.3622312,-306.7889785,-752.1693548,-236.8534946,56.71303763,83.97043011,-193.1518817,0,45:00.0,11427.22312,128.8676075,4495.025538,11472.48656,503.8373656,1089.483871,997.9287634,272.858871,1185.748656,224.7526882,31798.21304,153.328629,18655.02688,17657.0961,13162.07258,11556.0914,35.0311828,0.380040323,14.56028226,36.8452957,1.596706989,3.541397849,3.192271505,0.8375,3.373521505,0.636895161,100,59.56928763,56.37668011,41.81639785,35.41176075,3194.930108,-1348.280242
30/11/2022,24.5,27986.51875,31978.69097,25860.85278,2153.756944,6545,494.7368056,13861,0,203.2875,-601.7756944,-648.8979167,-152.1388889,116.9361111,116.6277778,-186.3180556,0,45:00.0,13019.04028,225.5,4446.523611,11783.27708,625.7847222,1848.826389,1674.4375,322.8597222,529.6597222,247.7611111,34723.67014,164.4430556,19059.68264,17385.24583,12938.72153,13244.53958,36.68381944,0.614236111,13.16965278,34.47375,1.821666667,5.476319444,4.865625,0.884652778,1.376319444,0.633541667,100,55.70708333,50.84125,37.67104167,37.29909722,2648.49375,-1355.566667
31/12/2022,24.5,31136.81116,33280.92944,28509.74194,1786.849462,6545,329.0376344,13859.95027,0,278.936828,131.5288978,114.3864247,525.218414,-5.360215054,27.91061828,313.2211022,0.064516129,45:00.0,12605.54973,914.1418011,5510.319892,10418.3918,405.5067204,2976.391801,1724.244624,340.5947581,357.5766129,312.936828,35565.66196,175.9079301,18416.04032,16691.79301,11181.47513,13519.69086,33.61922043,2.538642473,15.99825269,30.79650538,1.146236559,8.480510753,4.836357527,0.900201613,0.885551075,0.798454301,100,53.66458333,48.82567204,32.82795699,36.15840054,2115.887097,1106.905242
31/01/2023,24.5,30707.01478,32795.75067,28366.89919,2375.643817,6545,520.2056452,15042.5746,0,318.7990591,314.9153226,268.0752688,643.5181452,-113.4610215,-89.0672043,435.1337366,0.032258065,45:00.0,9908.587366,642.8931452,5045.08871,12974.1922,629.8030914,3826.789651,1578.479167,300.8810484,566.4180108,349.8615591,35822.99462,140.0880376,20793.98051,19215.50269,14170.41465,10551.48185,26.37681452,1.778293011,14.57701613,37.22110215,1.752889785,10.82916667,4.410282258,0.800873656,1.384610215,0.868682796,100,59.34395161,54.93501344,40.35873656,28.15544355,2895.849462,1459.114247
28/02/2023,24.5,29573.83929,31181.39137,27223.2128,1953.708333,6545,834.6071429,15155.60119,0,218.6376488,634.3162202,302.2172619,790.0364583,-60.14583333,-49.43452381,510.921875,0,45:00.0,11340.02158,479.4784226,3562.522321,10527.25744,545.8422619,4371.116071,1838.422619,278.0558036,913.7395833,245.0238095,34101.47842,164.9375,17387.78423,15549.36161,11986.83929,11819.49926,32.54464286,1.347916667,10.66860119,31.3719494,1.60014881,13.13534226,5.49985119,0.79546131,2.400818452,0.640029762,100,51.53831845,46.0375744,35.37083333,33.89270833,2788.315476,2127.911458
31/03/2023,24.46904441,29059.33176,30762.60902,26472.70323,1798.514805,6545,1027.709287,15272.35195,0,258.5370121,695.8654105,507.5215343,818.0343203,-185.5040377,-123.9259758,582.3176312,0,24:41.4,11372.09085,173.307537,4133.440781,9730.092194,319.6911171,4682.90646,1579.592867,286.1238223,1134.027591,265.2799462,33676.56595,155.9131898,16896.85262,15317.26245,11183.81157,11545.39771,32.79892328,0.467294751,12.62927322,29.67395693,0.945222073,14.15161507,4.73781965,0.827994616,3.061507402,0.704912517,100,51.04966353,46.30881561,33.68021534,33.26689098,2826.224092,2294.308883
30/04/2023,24.5,25521.33472,26963.73333,23277.41111,1506.965972,6545,1840.557639,15360.71389,0,152.1833333,698.7930556,374.4590278,627.8402778,-192.7513889,-108.7131944,393.1020833,0.066666667,45:00.0,10512.57431,32.16041667,4248.453472,7476.218056,300.3569444,3938.051389,1668.577778,252.8006944,2066.193056,168,30663.3875,157.0125,15759.79792,14091.21667,9842.763889,10544.73472,34.42576389,0.096736111,14.204375,24.50854167,0.962013889,12.85277778,5.573402778,0.816458333,6.052847222,0.506597222,100,51.30152778,45.72895833,31.52395833,34.52263889,3347.523611,1792.729861
31/05/2023,24.5,22944.26277,24369.42876,20745.68212,1098.594086,6541.612903,2383.033602,15468.04772,0,97.94825269,1527.87836,707.9616935,322.1471774,-320.9032258,-264.8259409,394.1794355,0.096774194,45:00.0,9530.91129,0.110887097,4228.43078,5503.966398,140.281586,5138.906586,816.1290323,218.9052419,2613.933468,117.3938172,28308.97446,146.7896505,13302.74194,12486.60887,8258.181452,9531.022177,33.64811828,0.000336022,15.47163978,19.71418011,0.481384409,18.36303763,2.945766129,0.766532258,8.222244624,0.386223118,100,46.83709677,43.89146505,28.41982527,33.6484543,3481.627688,2366.4375
30/06/2023,24.5,22415.63333,23975.96389,20445.2625,1130.432639,6538,2593.452778,15574.69653,0,29.32916667,870.6284722,457.8965278,156.9944444,-346.0486111,-254.3444444,276.0576389,0,45:00.0,10325.45903,93.8875,4645.733333,5344.513194,97.42847222,3642.9125,787.4048611,256.2951389,2863.8875,71.34722222,28128.85903,162.0819444,13738.96875,12951.56111,8305.829861,10419.34514,37.11847222,0.316458333,17.06958333,19.40111111,0.349791667,12.71576389,2.882986111,0.911666667,8.999375,0.238402778,100,48.70020833,45.81819444,28.74777778,37.43590278,3723.885417,1161.184028
31/07/2023,24.5,21836.77352,23961.11962,20068.87903,1793.19086,6538,1966.149194,15669.1707,0,35.84139785,410.313172,205.3461022,70.07594086,-284.4119624,-216.296371,234.7318548,0,45:00.0,8365.525538,119.5853495,4186.966398,8061.625,221.0013441,3200.782258,1406.53629,255.7520161,2190.157258,95.29569892,28103.22648,137.0248656,16066.28629,14659.75134,10472.78293,8485.110887,30.01995968,0.427755376,15.2343414,29.17163978,0.784879032,11.1297043,5.084610215,0.912634409,6.905443548,0.324731183,100,57.18333333,52.0984543,36.86323925,30.44872312,3759.340054,419.7587366
31/08/2023,24.5,22269.49126,24299.5336,20311.25806,1440.547715,6538,1897.405242,15783.4543,0,30.38037634,538.7318548,294.2694892,-74.49260753,-217.1592742,-215.9919355,35.92876344,0.032258065,45:00.0,9842.402554,136.4301075,4115.432796,6565.420699,282.1700269,3456.899194,1155.328629,282.7237903,2121.674731,78.75134409,28037.23454,156.0510753,14240.02755,13084.69892,8969.266129,9978.832661,35.01142473,0.474327957,15.08689516,23.89025538,0.998991935,12.37829301,4.210416667,0.993413978,6.686626344,0.26438172,100,50.87728495,46.66525538,31.57836022,35.48602151,3337.952957,361.2862903
30/09/2023,24.5,23804.76875,26062.17708,21835.76181,1610.125,6538,1707.2,15889.94236,0,84.23611111,282.1965278,348.8652778,-299.2152778,-280.4361111,-253.8215278,-25.09861111,0,45:00.0,9776.2625,426.9361111,5148.920833,7336.152778,333.8277778,3139.050694,1257.172222,327.0888889,1769.028472,118.8319444,29633.28194,155.5569444,15845.10833,14587.93681,9439.008333,10203.19792,33.04875,1.37875,17.86597222,24.69215278,1.118055556,10.76395833,4.346597222,1.082013889,5.327083333,0.3725,100,53.35069444,49.00451389,31.14013889,34.42680556,3317.325,-227.5097222
31/10/2023,24.5,25526.51411,27599.92272,23512.85753,1932.813172,6502.516129,1051.91129,15946.17876,0,191.9133065,530.0477151,449.3561828,120.436828,-347.5215054,-355.9294355,344.9415323,0,45:00.0,8292.514113,488.0383065,4281.756048,10292.96841,592.9556452,3381.362903,1866.965726,335.5571237,1108.057124,217.3817204,30857.55914,134.1451613,18142.69892,16275.73522,11993.9832,8780.551075,26.23602151,1.540120968,14.28252688,33.90833333,1.959811828,11.06444892,6.097647849,1.069556452,3.21391129,0.631115591,100,59.46189516,53.36323925,39.08185484,27.77479839,2984.724462,741.3313172
30/11/2023,24.5,29685.26597,31387.90833,27134.49861,1890.126389,6488,641.3458333,15954,0,206.9069444,858.4416667,376.2208333,376.6951389,-274.3256944,-233.2659722,553.7243056,0,45:00.0,10556.39861,804.6201389,3939.500694,10410.2125,470.1305556,4154.233333,2363.292361,347.4729167,677.7166667,232.5027778,33956.07778,159.075,17860.85139,15497.55903,11558.05764,11361.01806,29.80701389,2.347361111,11.97402778,31.46368056,1.369166667,12.63555556,7.04625,0.987986111,1.768958333,0.597708333,100,53.62180556,46.57444444,34.60222222,32.15597222,2531.472222,1657.490278
31/12/2023,24.5,29538.50874,31766.08333,27146.69355,2778.672715,6488,278.8494624,15795,0,309.2513441,715.4986559,-4.029569892,154.3084677,-150.6223118,-118.8548387,364.4233871,0.064516129,45:00.0,8808.274194,407.0557796,4864.084005,13946.10551,523.8555108,2902.359543,2011.531586,375.359543,292.1606183,311.4475806,34442.21169,121.3427419,21637.72849,19626.20228,14762.12298,9215.329301,24.17069892,1.128830645,14.53420699,41.62137097,1.55577957,8.515188172,5.809543011,1.072311828,0.761491935,0.830577957,100,64.28239247,58.47278226,43.93897849,25.29959677,3057.522177,960.7237903
31/01/2024,24.5,31808.83602,34072.90188,29275.45027,2304.569892,6488.049731,589.3064516,16445,0,311.6666667,793.1034946,-3.559811828,340.0604839,-240.9052419,-232.9240591,305.4186828,0.032258065,45:00.0,12970.93683,638.4670699,3290.804435,12159.78696,568.1599462,3942.857527,2251.141801,337.8924731,599.6081989,296.358871,37056.01747,166.5544355,18869.5,16618.35618,13327.55578,13609.4039,33.55302419,1.640725806,9.262567204,33.71223118,1.55766129,11.10551075,6.156989247,0.891330645,1.414448925,0.70483871,100,52.10423387,45.94872312,36.68380376,35.19442204,2893.876344,961.1935484
29/02/2024,24.5,29526.0819,31303.6717,27264.67098,2317.152299,6562,739.2751437,16445,0,284.8369253,1322.555316,200.358477,477.6867816,-250.5797414,-243.9425287,601.6192529,0,45:00.0,9012.537356,320.0466954,3764.132184,11813.75934,693.5567529,5321.017241,2240.145833,346.6515805,758.1522989,278.5488506,34548.54741,131.5201149,19269.74353,17029.60057,13265.46983,9332.583333,25.51257184,0.899712644,11.20244253,34.50854885,2.027298851,15.70337644,6.484554598,0.987068966,1.967456897,0.705316092,100,56.19123563,49.70675287,38.50538793,26.41235632,3056.427443,2107.697557
31/03/2024,24.46904441,27902.24024,29604.6541,25607.03163,2157.156797,6562,1345.427322,16445,0,242.8633917,1480.369448,804.666218,439.217362,-235.2590848,-239.564603,570.3432032,0.03230148,15:00.0,7941.543069,450.9676985,3786.841184,10682.38694,492.7402423,6280.752355,1717.159489,314.8358008,1394.10498,242.6177658,33303.95357,127.2065949,18073.23486,16356.0747,12569.23217,8392.508748,23.35814266,1.339434724,11.68405114,32.34784657,1.479004038,19.16702557,5.210094213,0.924158816,3.840578735,0.649932705,100,54.55935397,49.34939435,37.66554509,24.69717362,3502.584118,2819.772544
30/04/2024,24.5,25210.95903,27450.34861,23148.77431,2361.406944,6562,1981.191667,15906.15,0,184.7805556,920.2527778,858.5180556,34.96736111,-316.7201389,-309.6472222,438.9638889,0.033333333,45:00.0,5404.891667,280.1166667,5146.368056,11166.56944,421.2763889,4925.818056,2207.286806,345.9354167,2060.038194,196.6388889,32154.93819,91.51041667,21001.54167,18794.25278,13647.88403,5685.008333,16.71805556,0.884861111,16.34618056,35.01673611,1.311666667,15.36472222,6.940416667,1.061736111,5.780069444,0.574375,100,65.39638889,58.45513889,42.108125,17.60347222,4342.598611,1626.334722
31/05/2024,24.5,23120.84005,24963.53562,20986.86089,1118.678763,6562,2306.123656,15905.29032,0,129.7244624,1053.985887,900.6357527,93.8172043,-325.2143817,-361.9637097,617.2580645,0.064516129,45:00.0,7123.729167,122.7607527,4866.337366,5428.059812,227.6370968,5976.219758,2043.163306,343.0147849,2416.531586,178.0134409,28725.4664,122.3178763,14981.73185,12938.56586,8072.227823,7246.488575,24.66955645,0.473857527,17.40806452,18.9515457,0.775873656,21.21068548,7.217002688,1.165389785,7.562634409,0.564112903,100,51.91854839,44.69919355,27.29086022,25.14354839,3424.802419,1978.518817
30/06/2024,24.5,22103.075,24083.11389,20293.03194,1533.308333,6562,2812.8625,16216.5,0,167.7472222,1588.021528,671.9180556,135.6048611,-332.8409722,-380.1715278,369.3715278,0,45:00.0,5777.959722,26.54791667,4701.956944,6959.709028,220.5909722,5848.747222,1823.609028,403.3722222,2874.291667,183.8708333,28820.65833,98.98611111,16580.15972,14756.55069,10054.59097,5804.507639,19.98055556,0.092777778,16.80569444,24.29631944,0.760833333,20.76576389,6.475,1.382638889,8.846875,0.592013889,100,57.18708333,50.70958333,33.90486111,20.07326389,4346.170833,2051.903472
31/07/2024,24.5,22911.04735,24741.21591,21102.64205,1707.251894,6562,2229.155303,16396.36364,0,140.9621212,1318.630682,645.5700758,3.846590909,-304.1742424,-396.3049242,512.2083333,0,45:00.0,5711.958333,83.65719697,4872.723485,8184.214015,279.2556818,5386.179924,1689.494318,389.4431818,2230.121212,186.155303,29013.20265,95.46969697,17255.81818,15566.32386,10693.58902,5795.61553,19.45132576,0.279734848,17.30265152,28.31325758,0.965719697,19.0467803,5.951704545,1.318371212,6.773295455,0.600568182,100,59.30018939,53.35265152,36.0469697,19.73106061,3936.407197,1779.776515
